,tweet_id,date_time,user_id,username,response_to_user_id,response_to_username,response_to_status_id
1,817279890240241665,2017-01-06 08:01:24,3392310605,Jan_Leijen,1968332688,MoniekWulms,817279665794588673
2,819880406447259648,2017-01-13 12:14:56,148086196,luukbuit,148086196,luukbuit,819878907579158529
3,818815104200437761,2017-01-10 13:41:48,148086196,luukbuit,148086196,luukbuit,818813236829102081
4,818805782514900992,2017-01-10 13:04:45,27607488,Verkoulen,30237735,eelcobvr,818803007676628994
5,818805595629322241,2017-01-10 13:04:01,27607488,Verkoulen,30237735,eelcobvr,818803007676628994
6,817832549355581440,2017-01-07 20:37:29,1020771102,BetterPlaces_nl,18020059,BNR,817388379675443202
7,817454747376582656,2017-01-06 19:36:14,29966304,PeterKulpe,18020059,BNR,817388379675443202
8,819605825648029696,2017-01-12 18:03:51,406572456,LarsMoratis,112823892,Klimaatzuster,819605407534579712
9,819339830601613312,2017-01-12 00:26:52,618980091,Gjennifere,618980091,Gjennifere,819339663911620609
10,818370530789257217,2017-01-09 08:15:13,112823892,Klimaatzuster,112823892,Klimaatzuster,818208804332564481
11,820252342943645699,2017-01-14 12:52:52,518849194,halvehaan,29712419,jeroenschrijft,819662240156618752
12,820015162178633728,2017-01-13 21:10:24,80092579,DSteenhorst,29712419,jeroenschrijft,819662240156618752
13,819865038844547072,2017-01-13 11:13:52,1016358398,Polder_PV,29712419,jeroenschrijft,819662240156618752
14,819832107962925056,2017-01-13 09:03:00,289952960,StefanCoucheir,29712419,jeroenschrijft,819662240156618752
15,819831665971396608,2017-01-13 09:01:15,3235535573,stop_politics,29712419,jeroenschrijft,819662240156618752
16,819831024960106496,2017-01-13 08:58:42,148481941,JvDorp,29712419,jeroenschrijft,819662240156618752
17,819799894198128640,2017-01-13 06:55:00,373062065,Franscanon40D,29712419,jeroenschrijft,819662240156618752
18,819705180635754496,2017-01-13 00:38:39,2119871,ArneKuilman,29712419,jeroenschrijft,819662240156618752
19,819680401216204800,2017-01-12 23:00:11,3066075323,DanielvdLeeuwen,29712419,jeroenschrijft,819662240156618752
20,819676491692830720,2017-01-12 22:44:39,97662093,roosvonk,29712419,jeroenschrijft,819662240156618752
21,818930864763584514,2017-01-10 21:21:47,361129187,wallie011067,251248123,janrotmans,818433372091453440
22,818790850993995776,2017-01-10 12:05:25,1454237238,Freelanceadvies,251248123,janrotmans,818433372091453440
23,818772734176034818,2017-01-10 10:53:26,4060735325,SolarusSunpower,251248123,janrotmans,818433372091453440
24,818468064207523841,2017-01-09 14:42:47,1650583003,Dewik2013,251248123,janrotmans,818433372091453440
25,818458981916143616,2017-01-09 14:06:42,2298234259,Jeroenvvl,251248123,janrotmans,818433372091453440
26,818453976043712512,2017-01-09 13:46:48,4919349327,RHarmsenNWEA,251248123,janrotmans,818433372091453440
27,818433421357805570,2017-01-09 12:25:08,569406674,SimonVanDeBeek,251248123,janrotmans,818433102703972352
28,817665654299959296,2017-01-07 09:34:18,18494161,timbales,447152476,WillemFerwerda,817663959083941888
29,817273824894914560,2017-01-06 07:37:18,65719891,DiksTweets,1325192886,VitaleGroenStad,817272291553853443
30,818840860989259776,2017-01-10 15:24:09,196656267,ruudand,48015202,sypwynia,818733541655805952
31,819091969041375232,2017-01-11 08:01:58,2285054700,Vandebron,44108533,victor1961,819079134282477568
32,819638089631105024,2017-01-12 20:12:03,758397690908672000,Cumulus1966,2781732464,Scapeler,819633690066161664
33,819557589033873409,2017-01-12 14:52:10,758397690908672000,Cumulus1966,2781732464,Scapeler,819445405209554944
34,818205089403990017,2017-01-08 21:17:49,2781732464,Scapeler,2781732464,Scapeler,818201668953272325
35,817881193777602560,2017-01-07 23:50:46,758397690908672000,Cumulus1966,2781732464,Scapeler,817848882008825856
36,819912028546547712,2017-01-13 14:20:35,2303248640,LaurensKuijper,1221473166,JorisW_GP,819911673851035650
37,819015009833459712,2017-01-11 02:56:09,784946381383426049,JasonBourne1104,144880437,terzaketv,818498252249202688
38,818750929088479232,2017-01-10 09:26:47,89156511,humaansociaal,144880437,terzaketv,818498252249202688
39,818558966372401153,2017-01-09 20:44:00,242465590,christophewuyts,144880437,terzaketv,818498252249202688
40,818547382833020928,2017-01-09 19:57:58,4084752154,NoeninckxDirk,144880437,terzaketv,818498252249202688
41,818546037002555393,2017-01-09 19:52:37,1084222230,anitahellemans,144880437,terzaketv,818498252249202688
42,818544356349083648,2017-01-09 19:45:57,326240646,casishubby,144880437,terzaketv,818498252249202688
43,818537199842959360,2017-01-09 19:17:30,760480211343466501,Fidelio_is_weer,144880437,terzaketv,818498252249202688
44,818515075329904641,2017-01-09 17:49:35,1189532107,bdlumey,144880437,terzaketv,818498252249202688
45,818514856714313729,2017-01-09 17:48:43,326240646,casishubby,144880437,terzaketv,818498252249202688
46,818511811691638784,2017-01-09 17:36:37,58255837,j_de_landtsheer,144880437,terzaketv,818498252249202688
47,818511743991377920,2017-01-09 17:36:21,3077970963,RestlessOrange,144880437,terzaketv,818498252249202688
48,818509078955757568,2017-01-09 17:25:46,2224705434,Radixbelgium,144880437,terzaketv,818498252249202688
49,818506840908713984,2017-01-09 17:16:52,138813681,hervesabbe,144880437,terzaketv,818498252249202688
50,818502294790672384,2017-01-09 16:58:48,89156511,humaansociaal,144880437,terzaketv,818498252249202688
51,818501641867509762,2017-01-09 16:56:13,2237607715,LeoVanRoy,144880437,terzaketv,818498252249202688
52,818501324321017857,2017-01-09 16:54:57,2377289534,DeSwa53,144880437,terzaketv,818498252249202688
53,818501280603717636,2017-01-09 16:54:46,351689871,Mickiflodi,144880437,terzaketv,818498252249202688
54,818499934441771008,2017-01-09 16:49:26,963338737,KrimoBoutkabout,144880437,terzaketv,818498252249202688
55,818499884584157185,2017-01-09 16:49:14,3700854017,SveSfa,144880437,terzaketv,818498252249202688
56,818499536612106240,2017-01-09 16:47:51,608374587,MuslimInEurope,144880437,terzaketv,818498252249202688
57,818499469415170050,2017-01-09 16:47:35,39474089,denbokkerijder,144880437,terzaketv,818498252249202688
58,818499231849861121,2017-01-09 16:46:38,475122621,meulhu,144880437,terzaketv,818498252249202688
59,818498434458120194,2017-01-09 16:43:28,761076417287233536,fireondemand1,144880437,terzaketv,818498252249202688
60,818086004280135681,2017-01-08 13:24:37,429363596,PeterMOudshoorn,492130746,elsgasseling,817745408818548736
61,819534287510896640,2017-01-12 13:19:35,150638287,Ensoc,409129924,KeesvDaalen,819492588998823937
62,819488620646199296,2017-01-12 10:18:07,1963358725,Reeshofwarmte,409129924,KeesvDaalen,819477559159164928
63,819121903705145344,2017-01-11 10:00:55,3803879955,beawem_bea,3255043617,RutgervdNoort,818927488659230720
64,818946887415951361,2017-01-10 22:25:27,743729570268880896,mening66,3255043617,RutgervdNoort,818927488659230720
65,818936476956262400,2017-01-10 21:44:05,2813264885,reageren1,3255043617,RutgervdNoort,818927488659230720
66,818929715968966656,2017-01-10 21:17:13,2862282562,RientsHofstra,3255043617,RutgervdNoort,818927488659230720
67,820337694647742464,2017-01-14 18:32:02,314180160,daanaeyels,43293228,WimSoons,820238517225877506
68,820284034156810241,2017-01-14 14:58:48,15234223,dbuntinx,43293228,WimSoons,820238517225877506
69,820259530982490114,2017-01-14 13:21:26,430675972,w_todts,43293228,WimSoons,820238517225877506
70,819113855708229632,2017-01-11 09:28:56,24859528,eppobruins,267375059,DickKraaij,819112801079795712
71,819162899755237377,2017-01-11 12:43:49,473915947,bonzorino,115777763,JurgenGreven,818859454049488896
72,819553188508471300,2017-01-12 14:34:41,437506613,SakuraNoMae,140796611,3xdbe,819537187373010944
73,817446525810970624,2017-01-06 19:03:33,3956969721,dennis20159,271347035,AlainVerheij,817413219618844672
74,817432962815901696,2017-01-06 18:09:40,886928342,Shari_vdH,271347035,AlainVerheij,817413219618844672
75,817415667804737536,2017-01-06 17:00:56,1386302568,EdwinGeerling,271347035,AlainVerheij,817413219618844672
76,817415643880427521,2017-01-06 17:00:51,81412656,WdeGelder,271347035,AlainVerheij,817413219618844672
77,819036678727888896,2017-01-11 04:22:15,54755372,Rafsina,54755372,Rafsina,819036181312770048
78,817694606947221505,2017-01-07 11:29:20,383703701,Help_flanders,54755372,Rafsina,817690045855449088
79,817691571869155328,2017-01-07 11:17:17,990555775,Wateringe21,54755372,Rafsina,817690045855449088
80,817289461365166084,2017-01-06 08:39:26,128976910,ChrisKrast,128976910,ChrisKrast,817289070539866113
81,819629748066324482,2017-01-12 19:38:54,728332955198881794,PtrRkrs,2713104409,wmeijer4,808621895897780225
82,818802624749326336,2017-01-10 12:52:13,2713104409,wmeijer4,2713104409,wmeijer4,818783845902405632
83,818487311201693696,2017-01-09 15:59:16,713478052286693378,GewapendeKees,297669586,bergbrabant,818479576754061312
84,820600431474835456,2017-01-15 11:56:03,31366216,remcovvd,1734953784,marcelbar8,820598293793280000
85,820283631222530048,2017-01-14 14:57:12,966750318,JokeKordes,1734953784,marcelbar8,820262039746646017
86,819622513978343427,2017-01-12 19:10:09,131169061,DJ1402,40721992,MariekeVerhulst,819614848573210624
87,819616236585807874,2017-01-12 18:45:13,263234974,omewillem1983,40721992,MariekeVerhulst,819614848573210624
88,820648250726318080,2017-01-15 15:06:04,3119955300,MsDonderwolkje,705835987809734658,vlietnieuws,820528638969913344
89,820355246287421440,2017-01-14 19:41:46,260712104,ArthurRijken,98227939,Petertje07,820018325501702146
90,820018523355435008,2017-01-13 21:23:45,14749272,Vorkbaard,98227939,Petertje07,820018325501702146
91,817731776470777856,2017-01-07 13:57:02,4169301,Jowst,371374320,MartijnTonies,816767188782747649
92,817702490686836737,2017-01-07 12:00:40,371374320,MartijnTonies,371374320,MartijnTonies,816767188782747649
93,820560351553028096,2017-01-15 09:16:47,465433660,DannyFietst,1947489180,GenoegNL,820558859546791937
94,820284123952640000,2017-01-14 14:59:09,622771513,Gigawiek,200122206,HetKrantje,820259484757086208
95,820271378154799106,2017-01-14 14:08:31,3190022356,CommentTarista,712336853630853120,CarlOlivier5,820197349083545600
96,820253779983560704,2017-01-14 12:58:35,736465192545062912,vrints_annemie,712336853630853120,CarlOlivier5,820197349083545600
97,820200288430723072,2017-01-14 09:26:02,383703701,Help_flanders,712336853630853120,CarlOlivier5,820197349083545600
98,818493145822494722,2017-01-09 16:22:27,825812768,lborisboef,123979965,Alfred_Meester,818451340741459969
99,818488061159936000,2017-01-09 16:02:15,171048281,studiorobbie,123979965,Alfred_Meester,818451340741459969
100,818456551585411072,2017-01-09 13:57:02,116458959,marktwain2,123979965,Alfred_Meester,818451340741459969
101,818203094190358529,2017-01-08 21:09:53,2842022170,centurion_mk5,149256765,Tonzon,817728813283049473
102,818193501095653378,2017-01-08 20:31:46,25525049,raoul84,149256765,Tonzon,817728813283049473
103,818192784507158529,2017-01-08 20:28:55,102973248,puur_ik,149256765,Tonzon,817728813283049473
104,818100598407045126,2017-01-08 14:22:36,628305725,OlafVerheij,149256765,Tonzon,817728813283049473
105,817743072813608960,2017-01-07 14:41:56,2570294295,Angenita_Tweets,149256765,Tonzon,817728813283049473
106,817716274226692096,2017-01-07 12:55:26,2285054700,Vandebron,161609312,Wesselman,817668036790460416
107,819105169543745537,2017-01-11 08:54:25,4362278302,De_Beter_Weter,1144790461,dirkkraakbra7,819066187602685952
108,819199346151424001,2017-01-11 15:08:38,47297741,asr,87654677,ThijsVerhoeven,819161029800296452
109,818100224069664769,2017-01-08 14:21:07,606573857,snippeakkerbouw,2755629941,johan_emmens,818069602894774273
110,820046802997145604,2017-01-13 23:16:08,51053099,jKevinj,1066424348,Jongderik,820046012731506688
111,820046761632923652,2017-01-13 23:15:58,14800967,naald,1066424348,Jongderik,820046012731506688
112,820046405008064512,2017-01-13 23:14:33,116765805,CarlaWijn,1066424348,Jongderik,820046012731506688
113,819648931877584897,2017-01-12 20:55:08,4063593196,LagerweyWind,1241765180,ApusNL,819636677039816704
114,819603669930938368,2017-01-12 17:55:17,2319346296,growindbv,1241765180,ApusNL,819593382595018753
115,819175870967517185,2017-01-11 13:35:21,272428347,willbosch,148375627,mandywolthuis,819123751942025216
116,817308365491736576,2017-01-06 09:54:33,197038989,miasaric,68834612,timdegier,816956846753935360
117,819594659198631936,2017-01-12 17:19:28,56377143,KLM,278487867,sannahdebrouwer,819588211362172929
118,819594182612385793,2017-01-12 17:17:35,56377143,KLM,278487867,sannahdebrouwer,819588211362172929
119,819459748135337984,2017-01-12 08:23:23,18494161,timbales,191061740,enroctoob,819422161496670208
120,819434682752401408,2017-01-12 06:43:47,31366216,remcovvd,191061740,enroctoob,819419958014803968
121,818203962742599684,2017-01-08 21:13:20,841131968,ZuilenV,234354859,dzjr74,818203485166563328
122,818203817439350784,2017-01-08 21:12:46,153518726,Sandra7Sunshine,234354859,dzjr74,818203485166563328
123,818203799181492227,2017-01-08 21:12:41,841131968,ZuilenV,234354859,dzjr74,818203485166563328
124,819956902347968512,2017-01-13 17:18:54,129441013,fdweir,210819163,TrouwGroen,819840158740660224
125,819917061430398979,2017-01-13 14:40:35,111518230,chiene2,210819163,TrouwGroen,819840158740660224
126,818018667883589633,2017-01-08 08:57:03,2164805568,Plushuis,210819163,TrouwGroen,817659868794470400
127,817698744359587841,2017-01-07 11:45:47,198535052,Paarsepracht,210819163,TrouwGroen,817659868794470400
128,819663466764140551,2017-01-12 21:52:53,15735123,teung,35838292,erikbouwer,819657773533327361
129,819586654822432769,2017-01-12 16:47:40,129430556,R_Boekee,102049243,henknijhof,818896077684346886
130,820598495686037504,2017-01-15 11:48:22,76693160,steltenpower,1197603440,decorrespondent,820586555094036481
131,820594418604535808,2017-01-15 11:32:09,191816433,tilhulp,1197603440,decorrespondent,820586555094036481
132,819698453609676800,2017-01-13 00:11:55,16034872,ArmEagle,1197603440,decorrespondent,819541526133047296
133,818631254434349056,2017-01-10 01:31:15,124570018,Michel_Post,608475046,mayaVirg,818451020929961985
134,818526009297346561,2017-01-09 18:33:02,18494161,timbales,608475046,mayaVirg,818451020929961985
135,819643818945482753,2017-01-12 20:34:49,14744259,krispijnbeek,2277757975,fschuurk,819598207097442304
136,819290857413165058,2017-01-11 21:12:16,1043432804,lenavgils,610558969,visuele,819289811865452551
137,820601238337318913,2017-01-15 11:59:15,31366216,remcovvd,20149866,RikSeveke,820598140864700417
138,819241045565308929,2017-01-11 17:54:20,12585092,197winstonsmith,125702173,sanderphilipse,819215925119479809
139,819228064479580161,2017-01-11 17:02:45,2185167844,CurldPhilosophr,125702173,sanderphilipse,819215925119479809
140,819677267659984901,2017-01-12 22:47:44,26452826,anneaeri,121374851,ArnoudVbrief,819674703493300225
141,819676787768692741,2017-01-12 22:45:49,464583848,MaxSchoo,121374851,ArnoudVbrief,819674703493300225
142,819462395869495296,2017-01-12 08:33:54,240649511,Frans_Bosch,240649511,Frans_Bosch,819190971753779200
143,819216165323075586,2017-01-11 16:15:28,2682300758,decanjere,240649511,Frans_Bosch,819190971753779200
144,819204543271538688,2017-01-11 15:29:17,2559864730,WouterAvet,240649511,Frans_Bosch,819190971753779200
145,819204040542351360,2017-01-11 15:27:17,2532893209,josef52,240649511,Frans_Bosch,819190971753779200
146,819197303928029184,2017-01-11 15:00:31,2206911420,ockhams,240649511,Frans_Bosch,819190971753779200
147,818375923074560000,2017-01-09 08:36:39,99785269,vincentr78,99785269,vincentr78,818375636620283906
148,820684958448631808,2017-01-15 17:31:56,129430556,R_Boekee,86321285,gjvu,820581757590405120
149,820681491453771776,2017-01-15 17:18:09,752712684,WattisDuurzaam,86321285,gjvu,820626269620596738
150,820627116077158400,2017-01-15 13:42:05,201757501,IvoMeijer89,86321285,gjvu,820626269620596738
151,820604717936021505,2017-01-15 12:13:05,517508268,El_Griego79,86321285,gjvu,820598152336199681
152,820600920308326400,2017-01-15 11:58:00,31366216,remcovvd,86321285,gjvu,820598152336199681
153,819962162668040192,2017-01-13 17:39:48,1346910409,Simon_Benjamins,86321285,gjvu,819892605907599361
154,819929950979555328,2017-01-13 15:31:48,754955149651677184,RobertMolhoek,86321285,gjvu,819892605907599361
155,819651638340255744,2017-01-12 21:05:53,504848969,n_hein,86321285,gjvu,815864109333889024
156,819634898252206082,2017-01-12 19:59:22,108991929,freekjonge,86321285,gjvu,815864109333889024
157,819631207902248960,2017-01-12 19:44:42,42019788,FeddeP,86321285,gjvu,815864109333889024
158,819618402746634241,2017-01-12 18:53:49,22607707,NettieKlompsma,86321285,gjvu,815864109333889024
159,819331481139027969,2017-01-11 23:53:42,1854001832,orlnwz,86321285,gjvu,819321376985251841
160,819228202145107968,2017-01-11 17:03:18,421299640,lbergkamp,86321285,gjvu,819226512339693570
161,819185471993548800,2017-01-11 14:13:30,916874137,VincentBuijs2,86321285,gjvu,819182262541545472
162,819155863508226049,2017-01-11 12:15:51,3917611917,Geemigreerde,86321285,gjvu,819155092377075712
163,818959606244315136,2017-01-10 23:16:00,177879322,VrijndeSteede,86321285,gjvu,818959296457310208
164,818765658246750210,2017-01-10 10:25:19,3534886816,Infocadl2015,86321285,gjvu,818610705087741952
165,818723284304924672,2017-01-10 07:36:56,421299640,lbergkamp,86321285,gjvu,818610705087741952
166,818708271431290880,2017-01-10 06:37:17,37882206,LaoDz,86321285,gjvu,818610705087741952
167,818481544490840064,2017-01-09 15:36:21,3131025617,Gasschandaal,86321285,gjvu,818428193120153604
168,817796612416307202,2017-01-07 18:14:40,35684479,thewindfreak,86321285,gjvu,817758523253723137
169,817795432428531713,2017-01-07 18:09:59,35684479,thewindfreak,86321285,gjvu,817758523253723137
170,817794725109448708,2017-01-07 18:07:11,35684479,thewindfreak,86321285,gjvu,817758523253723137
171,817730772480233472,2017-01-07 13:53:03,217338850,Edvdijk,86321285,gjvu,817716403054792704
172,817720699003478016,2017-01-07 13:13:01,86350411,ChrisvandenBos,86321285,gjvu,817716403054792704
173,817712622518894592,2017-01-07 12:40:56,276637942,renevanmanen,86321285,gjvu,817711718520541185
174,817392571035095040,2017-01-06 15:29:10,793794051560603648,1paspoortpartij,86321285,gjvu,817390990415851520
175,819472294733119488,2017-01-12 09:13:14,18494161,timbales,355418144,nrgtransition,819464409206706177
176,818725225852534785,2017-01-10 07:44:39,177589331,dickrakhorst,355418144,nrgtransition,818722881144320001
177,819459234190520321,2017-01-12 08:21:20,18494161,timbales,18494161,timbales,819457579210440704
178,820217822404104192,2017-01-14 10:35:42,622771513,Gigawiek,806098514535219205,Energiecomm,819496382734204929
179,818482231660412928,2017-01-09 15:39:05,3024247138,zorrovos,3103641,nrc,818480505683329024
180,820616161733804032,2017-01-15 12:58:33,1241765180,ApusNL,436058403,KarlVoshaart,820598685545459716
181,820274814086770688,2017-01-14 14:22:10,133242280,Farao_Amen,2872360455,NLKantelt,820271815381680129
182,819578587149955072,2017-01-12 16:15:36,2489664751,Toekomst4,391567080,KoeOpAvontuur,819545838204710912
183,819987501553225728,2017-01-13 19:20:29,21862142,PJ66,2508418222,DrGertJanMulder,819983759286173701
184,819264815352991751,2017-01-11 19:28:47,436058403,KarlVoshaart,125581701,HenriBontenbal,818912042128179201
185,819098091877965824,2017-01-11 08:26:17,18987167,Lindenhols,125581701,HenriBontenbal,818912042128179201
186,819086490298884097,2017-01-11 07:40:11,1159634863,BlacqDo,125581701,HenriBontenbal,818912042128179201
187,819086088815968256,2017-01-11 07:38:36,1159634863,BlacqDo,125581701,HenriBontenbal,818912042128179201
188,818943393623642112,2017-01-10 22:11:34,743687880,dirks98,125581701,HenriBontenbal,818912042128179201
189,818920682079784963,2017-01-10 20:41:20,121465992,petersmale,125581701,HenriBontenbal,818912042128179201
190,818920527674871808,2017-01-10 20:40:43,121465992,petersmale,125581701,HenriBontenbal,818912042128179201
191,818920044193284096,2017-01-10 20:38:47,121465992,petersmale,125581701,HenriBontenbal,818912042128179201
192,818918323832360960,2017-01-10 20:31:57,200985070,HeNRGi,125581701,HenriBontenbal,818912042128179201
193,818915929421660160,2017-01-10 20:22:26,283903771,hotzehofstra,125581701,HenriBontenbal,818912042128179201
194,818915073007742976,2017-01-10 20:19:02,150191033,johandegoffau,125581701,HenriBontenbal,818912042128179201
195,817390954562945025,2017-01-06 15:22:44,4692569191,Calimer0c0mplex,724262493967794176,andreasvbeek,817387850262052864
196,817712799694684161,2017-01-07 12:41:38,258327360,andypieters,2314068186,rienhoeyberghs,817710463735758849
197,818400427976884224,2017-01-09 10:14:01,2729685033,yvanlunzen,19028223,bleekerk,818339107164262401
198,818354504278089728,2017-01-09 07:11:32,18984914,SkipperArie,19028223,bleekerk,818340158382673921
199,818346928287207424,2017-01-09 06:41:26,18984914,SkipperArie,19028223,bleekerk,818339107164262401
200,817859375863885825,2017-01-07 22:24:04,132224662,AriePaap,19028223,bleekerk,817854920934260736
201,819625052299821057,2017-01-12 19:20:15,120437047,jackblaauw,4798721,semwa,819617547104452608
202,817742092554346496,2017-01-07 14:38:02,26979075,Noelvdlaar,143008752,DouweUitze,817726549852098561
203,817518115126935552,2017-01-06 23:48:02,216766937,F_BIENNE,2264805217,DenDen_YT,817499842717118464
204,819498282678423552,2017-01-12 10:56:30,1241765180,ApusNL,2751583614,Simon_Rozendaal,819483616891858944
205,817372930862698497,2017-01-06 14:11:07,925779902,Gielah,794567731,DriesseWout,817372203490639872
206,817372427864993792,2017-01-06 14:09:07,116765805,CarlaWijn,794567731,DriesseWout,817372203490639872
207,820268971358359552,2017-01-14 13:58:57,22249607,remcodb,22249607,remcodb,820193844612497408
208,820195297284550656,2017-01-14 09:06:12,191061740,enroctoob,22249607,remcodb,820193844612497408
209,817418579800977408,2017-01-06 17:12:30,56672123,Vision23,22249607,remcodb,817388729480384512
210,818172237471744000,2017-01-08 19:07:16,30467500,OeneDoevendans,125604685,JohnvdNet,818079020839555073
211,818079425916968960,2017-01-08 12:58:28,435167929,EWdeVlieger,125604685,JohnvdNet,818079020839555073
212,819575601065496576,2017-01-12 16:03:44,734107249761746945,Opoe_Hamerteen,884238864,bartcrezee,819558752953241601
213,818611425757249537,2017-01-10 00:12:27,784155421,FapBV,884238864,bartcrezee,817815000400166914
214,819425729465188352,2017-01-12 06:08:12,369682558,Henk_Baas,22975662,Voslin,819263448785817600
215,820413304267034624,2017-01-14 23:32:28,811639111,Irma_Koopman,320154139,JanMuijtjens,820308756177285123
216,820235369950154752,2017-01-14 11:45:26,17211344,CleoMatra,299579091,KlimaatLimburg,819562187047874560
217,819943839888719872,2017-01-13 16:26:59,124747333,HenkDaalder,732710203,Willem_GP,819539258398674944
218,819942224913960961,2017-01-13 16:20:34,301535569,jodenys,46841596,florisvc,819941829042966528
